sport,game_id,a_team,h_team,last_mod_score,quarter,secs,a_pts,h_pts,status,a_win,h_win,last_mod_to_start,last_mod_lines,num_markets,a_odds_ml,h_odds_ml,a_deci_ml,h_deci_ml,a_odds_ps,h_odds_ps,a_deci_ps,h_deci_ps,a_hcap_ps,h_hcap_ps,a_odds_tot,h_odds_tot,a_deci_tot,h_deci_tot,a_hcap_tot,h_hcap_tot,game_start_time
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27127191,1549384072809,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27109557,1549384090443,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30660678,1549384139322,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27047618,1549384152382,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27031900,1549384168100,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-110,-110,1.909091,1.909091,223,223,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27015726,1549384184274,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30639381,1549384160619,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30609206,1549384190794,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27018790,1549384181210,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26997036,1549384202964,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26944202,1549384255798,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-110,-110,1.909091,1.909091,223,223,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26950008,1549384249992,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-39548890,1549384251110,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30551895,1549384248105,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26924974,1549384275026,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,223,223,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-39523852,1549384276148,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30517734,1549384282266,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30489640,1549384310360,58,380,-560,4.8,1.179,-105,-115,1.952381,1.87,9.5,-9.5,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30483092,1549384316908,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26859182,1549384340818,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,223,223,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-39457175,1549384342825,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30454923,1549384345077,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30424181,1549384375819,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30443955,1549384356045,58,380,-560,4.8,1.179,-105,-115,1.952381,1.87,9.5,-9.5,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26785373,1549384414627,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26770409,1549384429591,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30362196,1549384437804,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26712121,1549384487879,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-39318342,1549384481658,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30330543,1549384469457,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30301184,1549384498816,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30293635,1549384506365,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26653861,1549384546139,97,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-39266699,1549384533301,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28451016,1549384548984,61,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26616680,1549384583320,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,223,223,1549411200000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-39218046,1549384581954,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28446143,1549384553857,61,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26606747,1549384593253,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-115,-105,1.87,1.952381,223,223,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26604792,1549384595208,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28394662,1549384605338,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26552763,1549384647237,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-115,-105,1.87,1.952381,223,223,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30142132,1549384657868,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26511706,1549384688294,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-115,-105,1.87,1.952381,223,223,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-30106892,1549384693108,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26487413,1549384712587,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26459322,1549384740678,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26455269,1549384744731,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26447086,1549384752914,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26433938,1549384766062,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29993009,1549384806991,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26375322,1549384824678,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28178121,1549384821879,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28147440,1549384852560,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29887552,1549384912448,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28059606,1549384940394,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-28017330,1549384982670,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26210192,1549384989808,100,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29793740,1549385006260,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26158250,1549385041750,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26172432,1549385027568,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29757864,1549385042136,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26172399,1549385027601,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26147347,1549385052653,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-26056531,1549385143469,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29665163,1549385134837,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27836091,1549385163909,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25996298,1549385203702,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29596300,1549385203700,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27796293,1549385203707,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29530349,1549385269651,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29498674,1549385301326,59,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25891626,1549385308374,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25864744,1549385335256,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29476270,1549385323730,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25829148,1549385370852,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25829944,1549385370056,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29447248,1549385352752,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29448032,1549385351968,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25810936,1549385389064,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29416239,1549385383761,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29391617,1549385408383,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875358,Los Angeles Clippers , Charlotte Hornets,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25785879,1549385414121,101,150,-170,2.5,1.588235,-110,-110,1.909091,1.909091,3.5,-3.5,-105,-115,1.952381,1.87,224,224,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29385897,1549385414103,58,380,-560,4.8,1.179,-105,-115,1.952381,1.87,9.5,-9.5,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29391056,1549385408944,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29348298,1549385451702,58,385,-570,4.85,1.175,-115,-105,1.87,1.952381,10,-10,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-38309604,1549385490396,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29306607,1549385493393,58,385,-570,4.85,1.175,-115,-105,1.87,1.952381,10,-10,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29321846,1549385478154,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29287334,1549385512666,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875356,Detroit Pistons , New York Knicks,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-27474130,1549385525870,60,-190,165,1.526316,2.65,-105,-115,1.952381,1.87,-4.5,4.5,-115,-105,1.87,1.952381,207,207,1549413000000
BASK,3875359,Miami Heat , Portland Trail Blazers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-38256626,1549385543374,58,260,-320,3.6,1.3125,-115,-105,1.87,1.952381,8,-8,-110,-110,1.909091,1.909091,212,212,1549423800000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29224067,1549385575933,58,385,-570,4.85,1.175,-115,-105,1.87,1.952381,10,-10,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875372,Los Angeles Lakers , Indiana Pacers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25576290,1549385623710,58,-165,145,1.606061,2.45,-105,-115,1.952381,1.87,-3.5,3.5,-115,-105,1.87,1.952381,216,216,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25552008,1549385647992,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875375,Toronto Raptors , Philadelphia 76ers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29152008,1549385647992,60,125,-145,2.25,1.69,-105,-115,1.952381,1.87,2.5,-2.5,-115,-105,1.87,1.952381,229,229,1549414800000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25486194,1549385713806,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875368,Orlando Magic , Oklahoma City Thunder,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29096403,1549385703597,58,385,-570,4.85,1.175,-115,-105,1.87,1.952381,10,-10,-110,-110,1.909091,1.909091,223,223,1549414800000
BASK,3875373,Minnesota Timberwolves , Memphis Grizzlies,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-29096561,1549385703439,56,-115,-105,1.87,1.952381,-110,-110,1.909091,1.909091,-1,1,-105,-115,1.952381,1.87,207,207,1549414800000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25449405,1549385750595,96,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
BASK,3875361,Boston Celtics , Cleveland Cavaliers,2019-01-25T15:59:02-0500,0,-1,0,0,0,0,0,-25429753,1549385770247,97,-900,550,1.111111,6.5,-105,-115,1.952381,1.87,-12,12,-110,-110,1.909091,1.909091,212,212,1549411200000
